"Replicate.Name","Column","Area.Value","Mz.Value","RT.Value","SN.Value","Alignment.ID","Metabolite.Name","Adduct.type","MS.MS.assigned","Reference.RT","Reference.m.z","Comment","S.N.average","Spectrum.reference.file.name"
"171009_Smp_IL1Control5um_2","HILICPos",176506704,268.104,4.361,396.1099,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1Control5um_3","HILICPos",348451392,268.104,4.334,585.4927,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1DMB5um_1","HILICPos",227299072,268.104,4.336,719.4569,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1DMB5um_2","HILICPos",166569328,268.104,4.342,538.7224,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1DMB5um_3","HILICPos",172046912,268.104,4.343,478.9775,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1DMBnoBT5um_1","HILICPos",353652032,268.104,4.33,591.9954,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1DMBnoBT5um_2","HILICPos",288148800,268.104,4.345,1146.157,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1DMBnoBT5um_3","HILICPos",343413472,268.104,4.336,1552.331,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1DSW5um_1","HILICPos",362848928,268.104,4.344,1217.815,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1DSW5um_2","HILICPos",277208544,268.104,4.346,1000.022,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1DSW5um_3","HILICPos",350583872,268.104,4.34,771.6755,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1noBT5um_1","HILICPos",301579424,268.104,4.32,4094.967,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1noBT5um_2","HILICPos",378634304,268.104,4.361,1101.753,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1noBT5um_3","HILICPos",662227968,268.104,4.308,2805.798,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1WBT5um_1","HILICPos",80966368,268.104,4.337,289.0748,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1WBT5um_2","HILICPos",121590936,268.104,4.329,400.3948,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IL1WBT5um_3","HILICPos",71246784,268.104,4.342,235.2887,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IT05um_1","HILICPos",33395130,268.104,4.334,96.66225,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IT05um_2","HILICPos",16072530,268.104,4.335,61.9877,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Smp_IT05um_3","HILICPos",33637492,268.104,4.327,120.6277,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Std_4uMStdinH20_1","HILICPos",1272338816,268.104,4.326,4854.59,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171009_Std_4uMStdinMatrix_1","HILICPos",1025408256,268.104,4.332,3659.519,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Blk_ProcessBlk_1","HILICPos",584015,268.104,4.314,1.892769,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Blk_ProcessBlk_2","HILICPos",372868,268.104,4.287,1.327644,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Blk_ProcessBlk_3","HILICPos",95004,268.104,4.301,0.4145526,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_Sept29QC_1","HILICPos",26935694,268.104,4.356,60.11135,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3_Full1","HILICPos",11312134,268.104,4.338,19.28816,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3_Full2","HILICPos",10313021,268.104,4.339,475.3947,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3_Full3","HILICPos",11327921,268.104,4.335,25.09356,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3_Full4","HILICPos",12043304,268.104,4.338,37.99112,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3_Half1","HILICPos",4542968,268.104,4.348,14.48966,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3_Half2","HILICPos",4602852,268.104,4.334,16.69086,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3_Half3","HILICPos",4969113,268.104,4.305,14.64763,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3_Half4","HILICPos",5499836,268.104,4.27,16.61047,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3Pos_dda1","HILICPos",9538634,268.104,4.358,95.7765,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3Pos_dda2","HILICPos",7807447,268.104,4.346,69.55571,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3Pos_dda3","HILICPos",8610025,268.104,4.351,71.52702,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Poo_TruePooWeek3Pos_dda4","HILICPos",9701970,268.104,4.33,305.9922,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_DSW700m_1","HILICPos",6146218,268.104,4.331,20.24356,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_DSW700m_2","HILICPos",2834461,268.104,4.346,97.96827,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_DSW700m_3","HILICPos",4781826,268.104,4.318,60.44114,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2Control_1","HILICPos",3439464,268.104,4.345,65.67555,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2Control_2","HILICPos",7419830,268.104,4.333,25.20944,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2Control_3","HILICPos",11724219,268.104,4.347,35.52147,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2DMB_1","HILICPos",5763734,268.104,4.354,20.01915,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2DMB_2","HILICPos",8875736,268.104,4.324,23.61353,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2DMB_3","HILICPos",5477684,268.104,4.366,14.54963,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2DMBnoBT_1","HILICPos",8505608,268.104,4.332,30.50506,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2DMBnoBT_2","HILICPos",25013564,268.104,4.362,34.01018,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2DMBnoBT_3","HILICPos",19868902,268.104,4.337,67.27086,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2DSW_1","HILICPos",10252005,268.104,4.362,25.14292,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2DSW_2","HILICPos",30119964,268.104,4.347,79.0726,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2DSW_3","HILICPos",23273086,268.104,4.332,64.78078,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2noBT_1","HILICPos",9679362,268.104,4.326,26.16218,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2noBT_2","HILICPos",26404216,268.104,4.339,100.6297,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2noBT_3","HILICPos",9544725,268.104,4.348,31.12153,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2WBT_1","HILICPos",8397735,268.104,4.322,18.2865,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2WBT_2","HILICPos",9593580,268.104,4.348,217.9258,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IL2WBT_3","HILICPos",8020677,268.104,4.325,22.70736,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IT0_1","HILICPos",2807274,268.104,4.344,74.46948,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IT0_2","HILICPos",3210903,268.104,4.345,67.38944,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Smp_IT0_3","HILICPos",2813374,268.104,4.342,24.32822,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Std_4uMStdinH20_1","HILICPos",1037013504,268.104,4.313,2442.685,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171016_Std_4uMStdinMatrix_1","HILICPos",1090307712,268.104,4.308,3546.752,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Blk_ProcessBlk_1","HILICPos",783387,268.104,4.391,2.421072,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Blk_ProcessBlk_2","HILICPos",470961,268.104,4.402,1.538624,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Blk_ProcessBlk_3","HILICPos",134613,268.104,4.481,0.4975431,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_Sept29QC_1","HILICPos",40978336,268.104,4.428,102.885,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4_Full1","HILICPos",155014112,268.104,4.443,461.5404,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4_Full2","HILICPos",160999312,268.104,4.402,4658.811,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4_Full3","HILICPos",169527488,268.104,4.414,531.9006,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4_Full4","HILICPos",175877456,268.104,4.429,467.186,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4_Half1","HILICPos",77543136,268.104,4.416,2607.719,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4_Half2","HILICPos",74963072,268.104,4.392,216.4484,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4_Half3","HILICPos",77119912,268.104,4.401,284.5746,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4_Half4","HILICPos",83636432,268.104,4.408,337.3248,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4Pos_dda1","HILICPos",133730744,268.104,4.43,1168.282,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4Pos_dda2","HILICPos",127267008,268.104,4.437,747.7998,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4Pos_dda3","HILICPos",148305904,268.104,4.414,756.7228,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Poo_TruePooWeek4Pos_dda4","HILICPos",173514560,268.104,4.418,820.4738,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2Control5um_1","HILICPos",67828624,268.104,4.416,150.159,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2Control5um_2","HILICPos",92139368,268.104,4.418,901.6631,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2Control5um_3","HILICPos",98600352,268.104,4.43,167.2187,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2DMB5um_1","HILICPos",84996328,268.104,4.422,277.9219,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2DMB5um_2","HILICPos",113052224,268.104,4.406,396.4994,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2DMB5um_3","HILICPos",156193120,268.104,4.423,312.4312,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2DMBnoBT5um_1","HILICPos",118547616,268.104,4.404,273.0725,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2DMBnoBT5um_2","HILICPos",215299664,268.104,4.422,740.8907,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2DMBnoBT5um_3","HILICPos",206429888,268.104,4.418,237.2955,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2DSW5um_1","HILICPos",312796384,268.104,4.409,440.1692,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2DSW5um_2","HILICPos",444045024,268.104,4.435,1161.103,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2DSW5um_3","HILICPos",430843744,268.104,4.43,1029.815,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2noBT5um_1","HILICPos",118686632,268.104,4.414,307.8878,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2noBT5um_2","HILICPos",369781440,268.104,4.43,452.6906,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2noBT5um_3","HILICPos",219021600,268.104,4.431,660.1058,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2WBT5um_1","HILICPos",64951748,268.104,4.426,647.5953,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2WBT5um_2","HILICPos",88981480,268.104,4.422,301.0307,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IL2WBT5um_3","HILICPos",94484968,268.104,4.401,136.6053,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IT05um_1","HILICPos",22096184,268.104,4.422,71.20983,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IT05um_2","HILICPos",60536752,268.104,4.441,175.1349,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Smp_IT05um_3","HILICPos",38801036,268.104,4.427,100.4872,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Std_4uMStdinH20_1","HILICPos",1611736576,268.104,4.412,2778.31,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171023_Std_4uMStdinMatrix_1","HILICPos",1401604096,268.104,4.391,1782.188,"3081","Adenosine","[M+H]+","TRUE","4.364","268.1037","Good","1118.04","171002_Poo_TruePooWeek1Pos_dda4"
"171002_Blk_ProcessBlk_1","HILICPos",334145,269.063,12.888,2.870354,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Blk_ProcessBlk_2","HILICPos",276584,269.063,12.874,2.528309,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Blk_ProcessBlk_3","HILICPos",290927,269.063,12.862,2.537874,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_Sept29QC_1","HILICPos",226729,269.063,13.005,2.345614,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1_Full1","HILICPos",289559,269.063,13.01,2.907806,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1_Full2","HILICPos",247042,269.063,13.076,2.325056,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1_Full3","HILICPos",203995,269.063,13.018,1.976375,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1_Full4","HILICPos",257511,269.063,12.999,2.551529,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1_Half1","HILICPos",68233,269.063,12.995,0.6062855,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1_Half2","HILICPos",74216,269.063,13.038,0.6993976,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1_Half3","HILICPos",76763,269.063,12.962,0.78794,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1_Half4","HILICPos",72307,269.063,12.912,0.6601754,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1Pos_dda1","HILICPos",273795,269.059,13.026,28.18674,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1Pos_dda2","HILICPos",224595,269.059,13.063,29.06797,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1Pos_dda3","HILICPos",247191,269.063,12.989,2.817538,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Poo_TruePooWeek1Pos_dda4","HILICPos",215440,269.059,12.944,25.70476,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1Control_1","HILICPos",286962,269.063,13.036,2.591087,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1Control_2","HILICPos",394122,269.063,13.072,3.301373,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1Control_3","HILICPos",172174,269.063,13.093,1.807229,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1DMB_1","HILICPos",209968,269.063,13.079,2.206327,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1DMB_2","HILICPos",287625,269.063,12.989,2.603945,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1DMB_3","HILICPos",267779,269.063,13.025,2.651342,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1DMBnoBT_1","HILICPos",250317,269.063,12.983,2.589204,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1DMBnoBT_2","HILICPos",280244,269.063,13.021,2.970958,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1DSW_1","HILICPos",295044,269.063,13.014,2.891011,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1DSW_3","HILICPos",276775,269.063,13.067,2.418488,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1noBT_1","HILICPos",227304,269.063,13.058,2.334574,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1noBT_2","HILICPos",269475,269.063,13.078,2.410422,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1noBT_3","HILICPos",289228,269.063,13.012,2.869618,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1WBT_1","HILICPos",248203,269.063,13.048,2.277591,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
"171002_Smp_IL1WBT_2","HILICPos",318835,269.059,13.037,11.4998,"3096","Homocystine","[M+H]+","FALSE","12.37","269.06299","Good","68.19","171009_Std_4uMStdinH20_1"
